"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1982-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-4318","","","","0"
"1983-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-4244","","","","0"
"1983-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2753","","","","0"
"1983-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1122","","","","0"
"1983-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-638","","","","0"
"1984-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-898","","","","0"
"1984-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-263","","","","0"
"1984-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2158","","","","0"
"1984-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1509","","","","0"
"1985-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1514","","","","0"
"1985-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","945","","","","0"
"1985-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2019","","","","0"
"1985-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1109","","","","0"
"1986-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1787","","","","0"
"1986-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2470","","","","0"
"1986-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","460","","","","0"
"1986-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2417","","","","0"
"1987-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-347","","","","0"
"1987-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","2235","","","","0"
"1987-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","2942","","","","0"
"1987-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","2517","","","","0"
"1988-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","2062","","","","0"
"1988-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1730","","","","0"
"1988-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1250","","","","0"
"1988-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1960","","","","0"
"1989-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","4673","","","","0"
"1989-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","957","","","","0"
"1989-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1128","","","","0"
"1989-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1551","","","","0"
"1990-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","739","","","","0"
"1990-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1357","","","","0"
"1990-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","637","","","","0"
"1990-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","843","","","","0"
"1991-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-417","","","","0"
"1991-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-726","","","","0"
"1991-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1987","","","","0"
"1991-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2071","","","","0"
"1992-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2873","","","","0"
"1992-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1384","","","","0"
"1992-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1611","","","","0"
"1992-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2110","","","","0"
"1993-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","715","","","","0"
"1993-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","480","","","","0"
"1993-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-2151","","","","0"
"1993-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1062","","","","0"
"1994-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1811","","","","0"
"1994-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1023","","","","0"
"1994-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","326","","","","0"
"1994-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1084","","","","0"
"1995-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1077","","","","0"
"1995-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","745","","","","0"
"1995-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-205","","","","0"
"1995-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","539","","","","0"
"1996-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","373","","","","0"
"1996-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","158","","","","0"
"1996-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1369","","","","0"
"1996-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1527","","","","0"
"1997-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","761","","","","0"
"1997-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1721","","","","0"
"1997-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1039","","","","0"
"1997-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","2836","","","","0"
"1998-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1261","","","","0"
"1998-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1605","","","","0"
"1998-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","-1429","","","","0"
"1998-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1621","","","","0"
"1999-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","2268","","","","0"
"1999-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Statistical discrepancy","Dollars","81","millions","6","v62305751","1.1.1.29","1322","","","","0"
